date,province,city,category,commodity,price,usdprice,priceflag,pricetype
15/02/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",20.63,0.3446,actual,Retail
15/02/2006,SINDH,Karachi,cereals and tubers,Rice (coarse),15.50,0.2589,actual,Retail
15/02/2006,SINDH,Karachi,cereals and tubers,Wheat,12.00,0.2005,actual,Retail
15/02/2006,SINDH,Karachi,cereals and tubers,Wheat flour,13.96,0.2332,actual,Retail
15/03/2006,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",21.75,0.3619,actual,Retail
15/03/2006,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,12.97,0.2158,actual,Retail
15/03/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",19.75,0.3286,actual,Retail
15/03/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,13.00,0.2163,actual,Retail
15/03/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,13.67,0.2275,actual,Retail
15/03/2006,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",19.91,0.3312,actual,Retail
15/03/2006,PUNJAB,Lahore,cereals and tubers,Rice (coarse),18.50,0.3078,actual,Retail
15/03/2006,PUNJAB,Lahore,cereals and tubers,Wheat,12.50,0.208,actual,Retail
15/03/2006,PUNJAB,Lahore,cereals and tubers,Wheat flour,13.13,0.2185,actual,Retail
15/03/2006,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",20.50,0.3411,actual,Retail
15/03/2006,PUNJAB,Multan,cereals and tubers,Rice (coarse),25.10,0.4176,actual,Retail
15/03/2006,PUNJAB,Multan,cereals and tubers,Wheat,11.20,0.1864,actual,Retail
15/03/2006,PUNJAB,Multan,cereals and tubers,Wheat flour,12.68,0.2109,actual,Retail
15/03/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",20.63,0.3433,actual,Retail
15/03/2006,SINDH,Karachi,cereals and tubers,Rice (coarse),22.60,0.376,actual,Retail
15/03/2006,SINDH,Karachi,cereals and tubers,Wheat,12.00,0.1997,actual,Retail
15/03/2006,SINDH,Karachi,cereals and tubers,Wheat flour,13.92,0.2316,actual,Retail
15/04/2006,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",21.75,0.3624,actual,Retail
15/04/2006,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,13.02,0.2169,actual,Retail
15/04/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",19.50,0.3249,actual,Retail
15/04/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,12.50,0.2083,actual,Retail
15/04/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,13.71,0.2284,actual,Retail
15/04/2006,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",20.00,0.3333,actual,Retail
15/04/2006,PUNJAB,Lahore,cereals and tubers,Rice (coarse),18.50,0.3083,actual,Retail
15/04/2006,PUNJAB,Lahore,cereals and tubers,Wheat flour,13.18,0.2196,actual,Retail
15/04/2006,PUNJAB,Multan,cereals and tubers,Rice (coarse),15.50,0.2583,actual,Retail
15/04/2006,PUNJAB,Multan,cereals and tubers,Wheat,10.40,0.1733,actual,Retail
15/04/2006,PUNJAB,Multan,cereals and tubers,Wheat flour,12.52,0.2086,actual,Retail
15/04/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",20.63,0.3438,actual,Retail
15/04/2006,SINDH,Karachi,cereals and tubers,Rice (coarse),15.50,0.2583,actual,Retail
15/04/2006,SINDH,Karachi,cereals and tubers,Wheat,12.00,0.2,actual,Retail
15/04/2006,SINDH,Karachi,cereals and tubers,Wheat flour,13.84,0.2306,actual,Retail
15/05/2006,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",21.75,0.3628,actual,Retail
15/05/2006,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,13.15,0.2193,actual,Retail
15/05/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",19.50,0.3253,actual,Retail
15/05/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,11.80,0.1968,actual,Retail
15/05/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,13.22,0.2205,actual,Retail
15/05/2006,PUNJAB,Lahore,cereals and tubers,Rice (coarse),18.50,0.3086,actual,Retail
15/05/2006,PUNJAB,Lahore,cereals and tubers,Wheat,11.60,0.1935,actual,Retail
15/05/2006,PUNJAB,Lahore,cereals and tubers,Wheat flour,12.88,0.2148,actual,Retail
15/05/2006,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",20.25,0.3378,actual,Retail
15/05/2006,PUNJAB,Multan,cereals and tubers,Rice (coarse),15.90,0.2652,actual,Retail
15/05/2006,PUNJAB,Multan,cereals and tubers,Wheat,10.50,0.1751,actual,Retail
15/05/2006,PUNJAB,Multan,cereals and tubers,Wheat flour,12.19,0.2033,actual,Retail
15/05/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",20.63,0.3441,actual,Retail
15/05/2006,SINDH,Karachi,cereals and tubers,Rice (coarse),15.50,0.2585,actual,Retail
15/05/2006,SINDH,Karachi,cereals and tubers,Wheat,12.00,0.2002,actual,Retail
15/05/2006,SINDH,Karachi,cereals and tubers,Wheat flour,13.73,0.229,actual,Retail
15/06/2006,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",21.20,0.3529,actual,Retail
15/06/2006,BALOCHISTAN,Quetta,cereals and tubers,Rice (coarse),15.80,0.263,actual,Retail
15/06/2006,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,13.32,0.2217,actual,Retail
15/06/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",19.50,0.3246,actual,Retail
15/06/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,11.80,0.1964,actual,Retail
15/06/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,13.09,0.2178,actual,Retail
15/06/2006,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",20.00,0.3329,actual,Retail
15/06/2006,PUNJAB,Lahore,cereals and tubers,Rice (coarse),18.50,0.3079,actual,Retail
15/06/2006,PUNJAB,Lahore,cereals and tubers,Wheat,11.30,0.1881,actual,Retail
15/06/2006,PUNJAB,Lahore,cereals and tubers,Wheat flour,12.94,0.2153,actual,Retail
15/06/2006,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",20.25,0.3371,actual,Retail
15/06/2006,PUNJAB,Multan,cereals and tubers,Rice (coarse),15.60,0.2597,actual,Retail
15/06/2006,PUNJAB,Multan,cereals and tubers,Wheat,10.60,0.1764,actual,Retail
15/06/2006,PUNJAB,Multan,cereals and tubers,Wheat flour,12.05,0.2006,actual,Retail
15/06/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",20.63,0.3434,actual,Retail
15/06/2006,SINDH,Karachi,cereals and tubers,Rice (coarse),15.50,0.258,actual,Retail
15/06/2006,SINDH,Karachi,cereals and tubers,Wheat,12.00,0.1997,actual,Retail
15/06/2006,SINDH,Karachi,cereals and tubers,Wheat flour,13.68,0.2276,actual,Retail
15/07/2006,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",21.50,0.3565,actual,Retail
15/07/2006,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,13.15,0.218,actual,Retail
15/07/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",19.69,0.3264,actual,Retail
15/07/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,11.90,0.1973,actual,Retail
15/07/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,13.28,0.2202,actual,Retail
15/07/2006,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",20.12,0.3337,actual,Retail
15/07/2006,PUNJAB,Lahore,cereals and tubers,Rice (coarse),18.50,0.3068,actual,Retail
15/07/2006,PUNJAB,Lahore,cereals and tubers,Wheat,11.40,0.189,actual,Retail
15/07/2006,PUNJAB,Lahore,cereals and tubers,Wheat flour,13.07,0.2168,actual,Retail
15/07/2006,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",20.38,0.3378,actual,Retail
15/07/2006,PUNJAB,Multan,cereals and tubers,Rice (coarse),15.50,0.257,actual,Retail
15/07/2006,PUNJAB,Multan,cereals and tubers,Wheat,10.70,0.1774,actual,Retail
15/07/2006,PUNJAB,Multan,cereals and tubers,Wheat flour,12.24,0.2029,actual,Retail
15/07/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",20.63,0.3421,actual,Retail
15/07/2006,SINDH,Karachi,cereals and tubers,Wheat,12.10,0.2006,actual,Retail
15/08/2006,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,13.29,0.2207,actual,Retail
15/08/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",19.75,0.328,actual,Retail
15/08/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,12.00,0.1993,actual,Retail
15/08/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,13.60,0.2258,actual,Retail
15/08/2006,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",20.25,0.3363,actual,Retail
15/08/2006,PUNJAB,Lahore,cereals and tubers,Rice (coarse),18.50,0.3073,actual,Retail
15/08/2006,PUNJAB,Lahore,cereals and tubers,Wheat,11.90,0.1976,actual,Retail
15/08/2006,PUNJAB,Lahore,cereals and tubers,Wheat flour,13.31,0.221,actual,Retail
15/08/2006,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",20.55,0.3413,actual,Retail
15/08/2006,PUNJAB,Multan,cereals and tubers,Rice (coarse),15.60,0.2591,actual,Retail
15/08/2006,PUNJAB,Multan,cereals and tubers,Wheat,11.20,0.186,actual,Retail
15/08/2006,PUNJAB,Multan,cereals and tubers,Wheat flour,12.67,0.2104,actual,Retail
15/08/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",20.63,0.3426,actual,Retail
15/08/2006,SINDH,Karachi,cereals and tubers,Wheat,12.40,0.2059,actual,Retail
15/08/2006,SINDH,Karachi,cereals and tubers,Wheat flour,14.43,0.2396,actual,Retail
15/09/2006,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,13.42,0.2222,actual,Retail
15/09/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",19.69,0.326,actual,Retail
15/09/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,12.00,0.1987,actual,Retail
15/09/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,13.54,0.2241,actual,Retail
15/09/2006,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",20.25,0.3353,actual,Retail
15/09/2006,PUNJAB,Lahore,cereals and tubers,Rice (coarse),18.50,0.3063,actual,Retail
15/09/2006,PUNJAB,Lahore,cereals and tubers,Wheat,12.10,0.2003,actual,Retail
15/09/2006,PUNJAB,Lahore,cereals and tubers,Wheat flour,13.26,0.2195,actual,Retail
15/09/2006,PUNJAB,Multan,cereals and tubers,Rice (coarse),15.70,0.2599,actual,Retail
15/09/2006,PUNJAB,Multan,cereals and tubers,Wheat,11.20,0.1854,actual,Retail
15/09/2006,PUNJAB,Multan,cereals and tubers,Wheat flour,12.68,0.2099,actual,Retail
15/09/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",20.91,0.3462,actual,Retail
15/09/2006,SINDH,Karachi,cereals and tubers,Wheat,12.40,0.2053,actual,Retail
15/09/2006,SINDH,Karachi,cereals and tubers,Wheat flour,14.65,0.2425,actual,Retail
15/10/2006,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",21.50,0.3549,actual,Retail
15/10/2006,BALOCHISTAN,Quetta,cereals and tubers,Rice (coarse),15.50,0.2559,actual,Retail
15/10/2006,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,13.19,0.2177,actual,Retail
15/10/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",19.50,0.3219,actual,Retail
15/10/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Rice (coarse),16.30,0.2691,actual,Retail
15/10/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,12.30,0.203,actual,Retail
15/10/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,13.25,0.2187,actual,Retail
15/10/2006,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",20.06,0.3312,actual,Retail
15/10/2006,PUNJAB,Lahore,cereals and tubers,Rice (coarse),18.50,0.3054,actual,Retail
15/10/2006,PUNJAB,Lahore,cereals and tubers,Wheat,12.10,0.1997,actual,Retail
15/10/2006,PUNJAB,Lahore,cereals and tubers,Wheat flour,12.98,0.2143,actual,Retail
15/10/2006,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",20.25,0.3343,actual,Retail
15/10/2006,PUNJAB,Multan,cereals and tubers,Rice (coarse),15.50,0.2559,actual,Retail
15/10/2006,PUNJAB,Multan,cereals and tubers,Wheat,11.20,0.1849,actual,Retail
15/10/2006,PUNJAB,Multan,cereals and tubers,Wheat flour,12.45,0.2056,actual,Retail
15/10/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",21.00,0.3467,actual,Retail
15/10/2006,SINDH,Karachi,cereals and tubers,Wheat,12.40,0.2047,actual,Retail
15/10/2006,SINDH,Karachi,cereals and tubers,Wheat flour,13.75,0.227,actual,Retail
15/11/2006,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",21.50,0.3546,actual,Retail
15/11/2006,BALOCHISTAN,Quetta,cereals and tubers,Rice (coarse),15.50,0.2556,actual,Retail
15/11/2006,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,13.19,0.2175,actual,Retail
15/11/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",19.85,0.3274,actual,Retail
15/11/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Rice (coarse),16.30,0.2688,actual,Retail
15/11/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,12.60,0.2078,actual,Retail
15/11/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,13.64,0.225,actual,Retail
15/11/2006,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",20.79,0.3428,actual,Retail
15/11/2006,PUNJAB,Lahore,cereals and tubers,Rice (coarse),18.50,0.3051,actual,Retail
15/11/2006,PUNJAB,Lahore,cereals and tubers,Wheat flour,13.35,0.2202,actual,Retail
15/11/2006,PUNJAB,Multan,cereals and tubers,Rice (coarse),15.50,0.2556,actual,Retail
15/11/2006,PUNJAB,Multan,cereals and tubers,Wheat,11.40,0.188,actual,Retail
15/11/2006,PUNJAB,Multan,cereals and tubers,Wheat flour,12.89,0.2126,actual,Retail
15/11/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",21.00,0.3464,actual,Retail
15/11/2006,SINDH,Karachi,cereals and tubers,Wheat,12.70,0.2095,actual,Retail
15/11/2006,SINDH,Karachi,cereals and tubers,Wheat flour,14.82,0.2444,actual,Retail
15/12/2006,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",22.50,0.3702,actual,Retail
15/12/2006,BALOCHISTAN,Quetta,cereals and tubers,Rice (coarse),15.50,0.255,actual,Retail
15/12/2006,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,13.79,0.2268,actual,Retail
15/12/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Rice (coarse),16.30,0.2682,actual,Retail
15/12/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,13.00,0.2139,actual,Retail
15/12/2006,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,13.83,0.2275,actual,Retail
15/12/2006,PUNJAB,Lahore,cereals and tubers,Rice (coarse),19.00,0.3126,actual,Retail
15/12/2006,PUNJAB,Lahore,cereals and tubers,Wheat,12.80,0.2106,actual,Retail
15/12/2006,PUNJAB,Lahore,cereals and tubers,Wheat flour,13.59,0.2236,actual,Retail
15/12/2006,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",20.88,0.3435,actual,Retail
15/12/2006,PUNJAB,Multan,cereals and tubers,Rice (coarse),15.50,0.255,actual,Retail
15/12/2006,PUNJAB,Multan,cereals and tubers,Wheat,11.60,0.1909,actual,Retail
15/12/2006,PUNJAB,Multan,cereals and tubers,Wheat flour,12.97,0.2134,actual,Retail
15/12/2006,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",21.00,0.3455,actual,Retail
15/12/2006,SINDH,Karachi,cereals and tubers,Wheat,12.80,0.2106,actual,Retail
15/01/2007,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",24.00,0.3941,actual,Retail
15/01/2007,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,14.13,0.232,actual,Retail
15/01/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",20.00,0.3284,actual,Retail
15/01/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,13.25,0.2176,actual,Retail
15/01/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,15.17,0.2491,actual,Retail
15/01/2007,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",20.68,0.3396,actual,Retail
15/01/2007,PUNJAB,Lahore,cereals and tubers,Rice (coarse),19.60,0.3218,actual,Retail
15/01/2007,PUNJAB,Lahore,cereals and tubers,Wheat,12.88,0.2115,actual,Retail
15/01/2007,PUNJAB,Lahore,cereals and tubers,Wheat flour,16.00,0.2627,actual,Retail
15/01/2007,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",22.00,0.3612,actual,Retail
15/01/2007,PUNJAB,Multan,cereals and tubers,Rice (coarse),16.00,0.2627,actual,Retail
15/01/2007,PUNJAB,Multan,cereals and tubers,Wheat,11.60,0.1905,actual,Retail
15/01/2007,PUNJAB,Multan,cereals and tubers,Wheat flour,14.00,0.2299,actual,Retail
15/01/2007,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",21.15,0.3473,actual,Retail
15/01/2007,SINDH,Karachi,cereals and tubers,Rice (coarse),15.50,0.2545,actual,Retail
15/01/2007,SINDH,Karachi,cereals and tubers,Wheat flour,17.77,0.2918,actual,Retail
15/02/2007,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",29.00,0.4776,actual,Retail
15/02/2007,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,14.13,0.2327,actual,Retail
15/02/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",22.00,0.3623,actual,Retail
15/02/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Rice (coarse),18.00,0.2964,actual,Retail
15/02/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,13.25,0.2182,actual,Retail
15/02/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,15.17,0.2498,actual,Retail
15/02/2007,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",21.07,0.347,actual,Retail
15/02/2007,PUNJAB,Lahore,cereals and tubers,Rice (coarse),23.30,0.3837,actual,Retail
15/02/2007,PUNJAB,Lahore,cereals and tubers,Wheat,12.88,0.2121,actual,Retail
15/02/2007,PUNJAB,Lahore,cereals and tubers,Wheat flour,16.00,0.2635,actual,Retail
15/02/2007,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",26.00,0.4282,actual,Retail
15/02/2007,PUNJAB,Multan,cereals and tubers,Rice (coarse),18.00,0.2964,actual,Retail
15/02/2007,PUNJAB,Multan,cereals and tubers,Wheat,11.75,0.1935,actual,Retail
15/02/2007,PUNJAB,Multan,cereals and tubers,Wheat flour,14.00,0.2306,actual,Retail
15/02/2007,SINDH,Karachi,cereals and tubers,Rice (coarse),16.30,0.2684,actual,Retail
15/02/2007,SINDH,Karachi,cereals and tubers,Wheat,13.00,0.2141,actual,Retail
15/02/2007,SINDH,Karachi,cereals and tubers,Wheat flour,17.77,0.2927,actual,Retail
15/03/2007,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",29.00,0.4783,actual,Retail
15/03/2007,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,14.13,0.2331,actual,Retail
15/03/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",24.67,0.4069,actual,Retail
15/03/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,13.25,0.2185,actual,Retail
15/03/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,15.17,0.2502,actual,Retail
15/03/2007,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",26.64,0.4394,actual,Retail
15/03/2007,PUNJAB,Lahore,cereals and tubers,Rice (coarse),23.70,0.3909,actual,Retail
15/03/2007,PUNJAB,Lahore,cereals and tubers,Wheat,12.88,0.2124,actual,Retail
15/03/2007,PUNJAB,Lahore,cereals and tubers,Wheat flour,16.00,0.2639,actual,Retail
15/03/2007,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",28.00,0.4618,actual,Retail
15/03/2007,PUNJAB,Multan,cereals and tubers,Rice (coarse),18.00,0.2969,actual,Retail
15/03/2007,PUNJAB,Multan,cereals and tubers,Wheat,11.70,0.193,actual,Retail
15/03/2007,PUNJAB,Multan,cereals and tubers,Wheat flour,14.00,0.2309,actual,Retail
15/03/2007,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",24.00,0.3958,actual,Retail
15/03/2007,SINDH,Karachi,cereals and tubers,Rice (coarse),20.00,0.3299,actual,Retail
15/03/2007,SINDH,Karachi,cereals and tubers,Wheat flour,17.77,0.2931,actual,Retail
15/04/2007,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",31.00,0.5105,actual,Retail
15/04/2007,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,14.50,0.2388,actual,Retail
15/04/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",24.50,0.4035,actual,Retail
15/04/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,13.25,0.2182,actual,Retail
15/04/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,15.17,0.2498,actual,Retail
15/04/2007,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",26.64,0.4387,actual,Retail
15/04/2007,PUNJAB,Lahore,cereals and tubers,Rice (coarse),23.70,0.3903,actual,Retail
15/04/2007,PUNJAB,Lahore,cereals and tubers,Wheat,12.88,0.2121,actual,Retail
15/04/2007,PUNJAB,Lahore,cereals and tubers,Wheat flour,16.00,0.2635,actual,Retail
15/04/2007,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",28.00,0.4611,actual,Retail
15/04/2007,PUNJAB,Multan,cereals and tubers,Rice (coarse),18.00,0.2964,actual,Retail
15/04/2007,PUNJAB,Multan,cereals and tubers,Wheat,11.70,0.1927,actual,Retail
15/04/2007,PUNJAB,Multan,cereals and tubers,Wheat flour,14.00,0.2306,actual,Retail
15/04/2007,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",24.92,0.4104,actual,Retail
15/04/2007,SINDH,Karachi,cereals and tubers,Rice (coarse),21.00,0.3459,actual,Retail
15/04/2007,SINDH,Karachi,cereals and tubers,Wheat,13.00,0.2141,actual,Retail
15/04/2007,SINDH,Karachi,cereals and tubers,Wheat flour,17.76,0.2925,actual,Retail
15/05/2007,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",33.00,0.5438,actual,Retail
15/05/2007,BALOCHISTAN,Quetta,cereals and tubers,Rice (coarse),21.00,0.3461,actual,Retail
15/05/2007,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,14.10,0.2324,actual,Retail
15/05/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",30.83,0.5081,actual,Retail
15/05/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,12.00,0.1978,actual,Retail
15/05/2007,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,14.33,0.2362,actual,Retail
